,pfaf_id,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area
362,117430,1.0,0.019,1.0,0.019,0.0,0.0,0.0,0.0
363,117441,3.812,0.06,3.812,0.06,0.0,0.0,0.0,0.0
364,117442,0.312,0.001,0.312,0.001,0.0,0.0,0.0,0.0
365,117443,0.188,0.015,0.188,0.015,0.0,0.0,0.0,0.0
366,117444,3.25,0.082,3.25,0.082,0.0,0.0,0.0,0.0
367,117445,1.188,0.023,1.188,0.023,0.0,0.0,0.0,0.0
368,117446,30.375,0.519,30.375,0.519,0.0,0.0,0.0,0.0
369,117447,2.812,0.047,2.812,0.047,0.0,0.0,0.0,0.0
370,117448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,117449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,117450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,117460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,117470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,117480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,117490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,117501,176.5,5.011,115.125,3.269,5.312,0.151,0.625,0.018
378,117502,16.312,0.097,4.375,0.026,0.812,0.005,0.0,0.0
379,117503,3.188,2.234,3.125,2.191,0.562,0.394,0.125,0.088
380,117504,131.938,3.179,33.25,0.801,0.062,0.002,0.0,0.0
381,117505,39.875,2.452,24.25,1.491,2.875,0.177,0.0,0.0
382,117506,144.688,0.843,94.625,0.551,0.188,0.001,0.0,0.0
383,117507,12.75,0.837,9.125,0.599,0.312,0.021,0.062,0.004
384,117508,11.062,0.183,1.062,0.018,0.0,0.0,0.0,0.0
385,117509,22.938,0.404,15.812,0.279,0.125,0.002,0.0,0.0
386,117610,47.312,0.264,33.5,0.187,3.688,0.021,0.062,0.0
387,117621,46.062,0.261,4.875,0.028,0.0,0.0,0.0,0.0
388,117622,301.812,4.794,147.0,2.335,0.0,0.0,0.0,0.0
389,117623,36.0,0.698,8.25,0.16,0.0,0.0,0.0,0.0
390,117624,15.5,0.334,1.188,0.026,0.0,0.0,0.0,0.0
391,117625,89.0,3.413,83.75,3.212,0.0,0.0,0.0,0.0
392,117626,6.562,0.154,4.75,0.111,0.0,0.0,0.0,0.0
393,117627,0.688,0.035,0.062,0.003,0.0,0.0,0.0,0.0
394,117628,11.75,0.292,2.188,0.054,0.0,0.0,0.0,0.0
395,117629,268.188,1.842,75.812,0.521,0.0,0.0,0.0,0.0
396,117630,0.188,0.003,0.188,0.003,0.0,0.0,0.0,0.0
397,117640,61.188,0.592,25.625,0.248,0.0,0.0,0.0,0.0
398,117650,245.75,1.074,166.938,0.73,0.0,0.0,0.0,0.0
399,117660,119.812,1.287,94.312,1.013,0.0,0.0,0.0,0.0
400,117670,19.438,0.143,19.438,0.143,0.0,0.0,0.0,0.0
401,117680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,117690,178.625,2.368,178.625,2.368,0.0,0.0,0.0,0.0
403,117701,9.688,0.27,8.938,0.249,0.0,0.0,0.0,0.0
404,117702,0.75,0.029,0.625,0.024,0.0,0.0,0.0,0.0
405,117703,7.812,0.299,4.312,0.165,0.0,0.0,0.0,0.0
406,117704,20.375,0.082,11.875,0.048,0.0,0.0,0.0,0.0
407,117705,12.375,0.394,12.062,0.384,0.062,0.002,0.0,0.0
408,117706,1.062,0.01,1.062,0.01,0.0,0.0,0.0,0.0
409,117707,14.812,0.351,14.812,0.351,0.0,0.0,0.0,0.0
410,117708,0.438,0.008,0.438,0.008,0.0,0.0,0.0,0.0
411,117709,1.375,21.391,1.375,21.391,0.0,0.0,0.0,0.0
412,117801,18.312,0.113,17.938,0.111,1.75,0.011,0.812,0.005
413,117802,1.5,0.022,0.688,0.01,0.0,0.0,0.0,0.0
414,117803,29.562,0.79,29.188,0.78,0.0,0.0,0.0,0.0
415,117804,3.75,0.093,3.375,0.084,0.0,0.0,0.0,0.0
416,117805,47.688,0.626,16.562,0.217,0.0,0.0,0.0,0.0
417,117806,32.062,0.904,6.562,0.185,0.0,0.0,0.0,0.0
418,117807,76.375,0.648,7.5,0.064,0.0,0.0,0.0,0.0
419,117808,8.688,0.261,0.0,0.0,0.0,0.0,0.0,0.0
420,117809,6.938,0.154,2.062,0.046,0.0,0.0,0.0,0.0
421,117911,204.062,5.732,169.875,4.772,0.125,0.004,0.438,0.012
422,117912,66.438,0.701,8.312,0.088,0.0,0.0,0.0,0.0
423,117913,41.0,1.021,18.188,0.453,1.688,0.042,0.375,0.009
424,117914,1.062,0.013,1.062,0.013,0.0,0.0,0.0,0.0
425,117915,184.438,7.607,86.125,3.552,0.625,0.026,0.0,0.0
426,117916,176.562,4.716,66.875,1.786,0.125,0.003,0.0,0.0
427,117917,182.188,24.818,44.25,6.028,0.312,0.043,0.0,0.0
428,117918,64.875,2.243,42.438,1.467,0.0,0.0,0.0,0.0
429,117919,30.25,1.091,20.125,0.726,0.688,0.025,0.375,0.014
430,117920,77.875,0.758,57.062,0.556,0.0,0.0,0.0,0.0
431,117930,192.312,6.052,18.062,0.568,0.125,0.004,0.062,0.002
432,117940,211.562,1.421,65.688,0.441,0.0,0.0,0.0,0.0
433,117950,569.438,1.97,115.312,0.399,3.562,0.012,1.125,0.004
434,117960,122.688,0.53,19.188,0.083,0.0,0.0,0.0,0.0
435,117970,84.312,2.155,21.188,0.542,0.125,0.003,0.25,0.006
436,117980,99.5,0.52,20.062,0.105,0.312,0.002,0.0,0.0
437,117990,10.5,2.559,5.062,1.234,0.312,0.076,0.125,0.03
438,121000,23.625,0.533,6.125,0.138,0.0,0.0,0.0,0.0
439,122100,23.375,0.209,10.188,0.091,0.062,0.001,0.062,0.001
440,122211,42.25,0.802,3.125,0.059,0.0,0.0,0.0,0.0
441,122212,0.875,0.057,0.438,0.029,0.0,0.0,0.0,0.0
442,122213,2.312,0.089,0.25,0.01,0.0,0.0,0.0,0.0
443,122214,55.062,1.138,7.688,0.159,0.0,0.0,0.0,0.0
444,122215,1.812,0.056,0.438,0.014,0.0,0.0,0.0,0.0
445,122216,37.375,2.123,0.25,0.014,0.0,0.0,0.0,0.0
446,122217,14.625,0.085,3.5,0.02,0.062,0.0,0.125,0.001
447,122218,1.938,0.031,1.75,0.028,0.0,0.0,1.625,0.026
448,122219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,122220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,122230,0.312,0.002,0.312,0.002,0.0,0.0,0.125,0.001
451,122240,4.938,0.042,4.938,0.042,0.062,0.001,0.0,0.0
452,122250,8.875,0.252,8.875,0.252,0.0,0.0,0.0,0.0
453,122260,3.938,0.047,3.938,0.047,0.0,0.0,0.0,0.0
454,122270,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0
455,122281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,122282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,122283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,122284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,122285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,122286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,122287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,122288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,122289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,122290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,122310,72.0,0.275,22.188,0.085,0.312,0.001,0.062,0.0
466,122321,1.75,0.173,1.75,0.173,0.0,0.0,0.0,0.0
467,122322,28.5,0.148,28.125,0.146,0.0,0.0,0.0,0.0
468,122323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,122324,2.0,0.009,1.562,0.007,0.188,0.001,0.0,0.0
470,122325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,122326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,122327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,122328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,122329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,122330,0.5,0.042,0.5,0.042,0.0,0.0,0.0,0.0
476,122340,42.5,0.259,23.875,0.145,0.0,0.0,0.0,0.0
477,122350,7.75,0.082,7.75,0.082,0.0,0.0,0.0,0.0
478,122360,5.375,0.018,5.375,0.018,0.0,0.0,0.0,0.0
479,122371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,122372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,122373,0.5,0.01,0.5,0.01,0.0,0.0,0.0,0.0
482,122374,2.5,0.048,2.5,0.048,0.0,0.0,0.0,0.0
483,122375,0.438,0.02,0.438,0.02,0.0,0.0,0.0,0.0
484,122376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,122377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,122378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,122379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,122380,0.0,0.0,0.0,0.0,0.25,0.001,0.0,0.0
489,122390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,122410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,122421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,122422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,122423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,122424,0.0,0.0,0.0,0.0,0.062,0.001,0.0,0.0
495,122425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,122426,0.0,0.0,0.0,0.0,0.188,0.005,0.0,0.0
497,122427,0.0,0.0,0.0,0.0,0.625,0.013,0.188,0.004
498,122428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,122429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,122430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,122440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,122450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,122460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,122470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,122480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,122491,14.938,0.264,12.875,0.228,0.0,0.0,0.0,0.0
507,122492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,122493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,122494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,122495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,122496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,122497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,122498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,122499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,122500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,122611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,122612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,122613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,122614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,122615,0.562,0.015,0.0,0.0,0.0,0.0,0.0,0.0
521,122616,0.312,0.004,0.188,0.002,0.062,0.001,0.0,0.0
522,122617,1.438,0.011,0.562,0.004,0.375,0.003,0.0,0.0
523,122618,0.875,0.012,0.875,0.012,0.0,0.0,0.0,0.0
524,122619,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0
525,122620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,122630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,122640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,122650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,122660,0.0,0.0,0.0,0.0,0.312,0.002,0.062,0.0
530,122670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,122680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,122690,0.0,0.0,0.0,0.0,0.75,0.003,0.062,0.0
533,122710,0.0,0.0,0.0,0.0,0.062,0.001,0.0,0.0
534,122721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,122722,0.0,0.0,0.0,0.0,0.062,0.001,0.0,0.0
536,122723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,122724,0.0,0.0,0.0,0.0,0.438,0.004,0.062,0.001
538,122725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,122726,0.0,0.0,0.0,0.0,0.312,0.01,0.0,0.0
540,122727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,122728,0.0,0.0,0.0,0.0,0.438,0.007,0.062,0.001
542,122729,0.0,0.0,0.0,0.0,0.562,0.008,0.25,0.004
543,122730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,122740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,122750,0.125,0.003,0.125,0.003,0.188,0.005,0.062,0.002
546,122760,0.688,0.007,0.0,0.0,0.0,0.0,0.0,0.0
547,122770,16.688,0.084,12.688,0.064,0.312,0.002,0.062,0.0
548,122781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,122782,1.375,0.06,0.375,0.016,0.0,0.0,0.0,0.0
550,122783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,122784,3.188,0.015,3.188,0.015,1.0,0.005,0.0,0.0
552,122785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,122786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,122787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,122788,0.0,0.0,0.0,0.0,0.25,0.004,0.062,0.001
556,122789,0.0,0.0,0.0,0.0,0.188,0.004,0.0,0.0
557,122790,19.625,0.089,9.062,0.041,3.625,0.017,0.188,0.001
558,122810,18.062,0.135,11.312,0.084,0.0,0.0,0.0,0.0
559,122820,306.188,1.438,109.625,0.515,3.5,0.016,0.0,0.0
560,122830,67.312,0.519,16.125,0.124,0.0,0.0,0.0,0.0
561,122841,0.188,0.053,0.188,0.053,0.0,0.0,0.0,0.0
562,122842,12.562,0.478,6.062,0.231,0.125,0.005,0.0,0.0
563,122843,4.938,0.205,1.0,0.041,0.0,0.0,0.0,0.0
564,122844,46.25,0.956,19.375,0.4,0.062,0.001,0.0,0.0
565,122845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,122846,102.312,0.662,35.438,0.229,1.312,0.008,0.0,0.0
567,122847,13.562,0.816,8.75,0.526,0.625,0.038,0.0,0.0
568,122848,107.25,2.044,64.688,1.233,1.625,0.031,0.0,0.0
569,122849,102.75,1.82,81.562,1.445,0.188,0.003,0.0,0.0
570,122851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,122852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,122853,1.0,0.754,1.0,0.754,0.0,0.0,0.0,0.0
573,122854,0.188,0.004,0.188,0.004,0.188,0.004,0.0,0.0
574,122855,34.188,0.348,26.562,0.27,0.125,0.001,0.0,0.0
575,122856,53.812,0.987,44.375,0.814,0.25,0.005,0.0,0.0
576,122857,65.75,3.768,65.75,3.768,0.5,0.029,0.0,0.0
577,122858,10.812,0.191,10.188,0.18,0.0,0.0,0.0,0.0
578,122859,0.625,0.09,0.625,0.09,0.0,0.0,0.0,0.0
579,122860,4.125,0.052,3.562,0.045,0.938,0.012,0.0,0.0
580,122870,3.25,0.033,3.188,0.033,0.25,0.003,0.0,0.0
581,122880,52.688,0.52,24.688,0.244,0.0,0.0,0.0,0.0
582,122890,38.125,0.391,14.5,0.149,0.125,0.001,0.0,0.0
583,122911,4.812,0.082,4.375,0.074,0.312,0.005,0.0,0.0
584,122912,32.562,0.211,30.625,0.198,0.312,0.002,0.0,0.0
585,122913,8.812,0.06,4.0,0.027,0.188,0.001,0.0,0.0
586,122914,15.938,0.208,2.5,0.033,10.0,0.13,0.0,0.0
587,122915,27.688,0.291,24.625,0.259,0.188,0.002,0.0,0.0
588,122916,16.188,0.189,14.625,0.171,0.75,0.009,0.125,0.001
589,122917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,122918,13.75,0.127,8.562,0.079,1.125,0.01,0.0,0.0
591,122919,43.938,0.474,36.438,0.393,8.562,0.092,3.938,0.042
592,122921,0.562,0.111,0.562,0.111,0.0,0.0,0.0,0.0
593,122922,34.438,0.423,32.25,0.396,5.188,0.064,1.438,0.018
594,122923,0.125,0.025,0.125,0.025,0.0,0.0,0.0,0.0
595,122924,130.438,1.01,107.188,0.83,2.75,0.021,0.0,0.0
596,122925,8.438,0.477,8.438,0.477,2.188,0.124,1.125,0.064
597,122926,8.438,0.176,7.938,0.165,0.0,0.0,0.0,0.0
598,122927,0.562,0.135,0.562,0.135,0.0,0.0,0.0,0.0
599,122928,3.0,0.057,2.688,0.051,0.0,0.0,0.0,0.0
600,122929,8.75,0.111,6.5,0.082,0.0,0.0,0.0,0.0
601,122930,5.688,0.023,5.0,0.02,0.875,0.003,0.438,0.002
602,122941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,122942,1.688,0.033,1.625,0.032,0.062,0.001,0.0,0.0
604,122943,20.062,1.038,17.438,0.903,3.125,0.162,0.062,0.003
605,122944,31.5,0.572,20.938,0.38,0.0,0.0,0.0,0.0
606,122945,9.625,0.459,8.562,0.408,0.312,0.015,0.0,0.0
607,122946,12.562,0.192,9.875,0.151,0.0,0.0,0.0,0.0
608,122947,16.062,0.11,10.625,0.073,0.125,0.001,0.0,0.0
609,122948,3.25,0.104,2.75,0.088,0.0,0.0,0.0,0.0
610,122949,18.188,0.221,7.5,0.091,0.0,0.0,0.0,0.0
611,122950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,122961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,122962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,122963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,122964,2.0,0.009,0.0,0.0,0.562,0.003,0.0,0.0
616,122965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,122966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,122967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,122968,12.25,0.054,5.875,0.026,0.0,0.0,0.0,0.0
620,122969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,122970,12.75,0.046,8.75,0.031,0.062,0.0,0.0,0.0
622,122981,2.125,0.393,2.062,0.382,0.0,0.0,0.0,0.0
623,122982,114.25,0.603,90.875,0.48,2.188,0.012,0.125,0.001
624,122983,0.062,0.006,0.062,0.006,0.0,0.0,0.0,0.0
625,122984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,122985,0.438,0.008,0.438,0.008,0.0,0.0,0.0,0.0
627,122986,1.562,0.04,1.562,0.04,0.0,0.0,0.0,0.0
628,122987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,122988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,122989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,122990,200.875,0.832,170.938,0.708,4.25,0.018,0.0,0.0
632,123010,103.125,0.584,60.688,0.344,1.812,0.01,0.125,0.001
633,123021,1.625,0.503,1.25,0.387,0.062,0.019,0.562,0.174
634,123022,3.75,0.089,1.812,0.043,0.125,0.003,0.062,0.001
635,123023,4.625,0.387,4.625,0.387,0.0,0.0,0.0,0.0
636,123024,35.25,0.384,13.25,0.144,0.125,0.001,0.25,0.003
637,123025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,123026,2.75,0.078,2.438,0.069,0.0,0.0,0.0,0.0
639,123027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,123028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,123029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,123030,1.438,0.143,0.75,0.075,0.0,0.0,0.062,0.006
643,123040,47.812,0.167,4.188,0.015,0.0,0.0,0.0,0.0
644,123050,41.0,0.244,21.25,0.126,1.438,0.009,1.938,0.012
645,123061,40.375,0.227,23.125,0.13,0.688,0.004,0.062,0.0
646,123062,53.5,0.123,47.938,0.11,3.438,0.008,2.188,0.005
647,123063,46.812,0.494,45.688,0.482,0.5,0.005,0.125,0.001
648,123064,0.125,0.002,0.125,0.002,0.625,0.008,0.125,0.002
649,123065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,123066,3.688,0.046,3.688,0.046,13.75,0.173,8.438,0.106
651,123067,0.0,0.0,0.0,0.0,0.188,0.004,0.188,0.004
652,123068,0.0,0.0,0.0,0.0,0.062,0.001,0.0,0.0
653,123069,0.0,0.0,0.0,0.0,0.5,0.008,0.062,0.001
654,123070,113.25,0.461,49.562,0.202,1.062,0.004,1.875,0.008
655,123080,121.812,0.611,67.312,0.337,2.5,0.013,2.062,0.01
656,123090,7.125,0.225,4.5,0.142,0.312,0.01,0.375,0.012
657,124100,127.562,4.773,127.312,4.764,120.625,4.513,126.75,4.743
658,124200,23.938,0.469,20.125,0.394,1.0,0.02,0.562,0.011
659,124201,128.25,0.78,94.375,0.574,73.062,0.444,71.125,0.432
660,124202,35.188,0.496,22.938,0.324,0.0,0.0,0.0,0.0
661,124203,101.0,1.195,60.375,0.714,1.75,0.021,0.5,0.006
662,124204,14.375,0.291,9.875,0.2,1.75,0.035,0.125,0.003
663,124205,61.562,2.275,58.062,2.146,46.875,1.732,52.875,1.954
664,124206,13.5,0.192,11.375,0.162,0.0,0.0,0.062,0.001
665,124207,17.812,0.465,12.562,0.328,4.812,0.126,3.438,0.09
666,124208,13.625,0.252,13.625,0.252,0.875,0.016,0.0,0.0
667,124209,19.5,0.532,19.25,0.525,1.438,0.039,0.0,0.0
668,124300,1.062,0.044,1.062,0.044,0.875,0.036,1.062,0.044
669,124401,0.5,0.019,0.0,0.0,0.062,0.002,0.0,0.0
670,124402,0.25,0.003,0.25,0.003,0.688,0.007,0.438,0.005
671,124403,1.0,0.065,1.0,0.065,0.0,0.0,0.0,0.0
672,124404,1.375,0.01,1.375,0.01,1.25,0.009,1.0,0.007
673,124405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,124406,0.125,0.002,0.0,0.0,0.312,0.004,0.0,0.0
675,124407,0.0,0.0,0.0,0.0,0.312,0.003,0.0,0.0
676,124408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,124409,0.938,0.006,0.938,0.006,1.375,0.008,0.125,0.001
678,124501,1.312,0.023,1.312,0.023,0.125,0.002,0.0,0.0
679,124502,0.0,0.0,0.0,0.0,0.938,0.006,0.125,0.001
680,124503,0.0,0.0,0.0,0.0,0.375,0.005,0.125,0.002
681,124504,0.0,0.0,0.0,0.0,0.625,0.008,0.0,0.0
682,124505,0.0,0.0,0.0,0.0,0.312,0.005,0.0,0.0
683,124506,60.625,0.439,41.062,0.297,6.562,0.047,0.062,0.0
684,124507,0.0,0.0,0.0,0.0,0.062,0.005,0.0,0.0
685,124508,1.625,0.01,1.625,0.01,2.438,0.015,0.0,0.0
686,124509,7.688,0.254,7.688,0.254,1.875,0.062,0.125,0.004
687,124600,41.5,0.142,33.0,0.113,8.062,0.028,1.125,0.004
688,124700,0.0,0.0,0.0,0.0,1.688,0.066,0.0,0.0
689,124800,39.0,0.2,30.125,0.154,8.812,0.045,0.062,0.0
690,124910,0.0,0.0,0.0,0.0,0.562,0.087,0.0,0.0
691,124920,0.0,0.0,0.0,0.0,6.75,0.042,0.125,0.001
692,124931,0.0,0.0,0.0,0.0,2.312,0.064,0.0,0.0
693,124932,2.438,0.024,2.062,0.021,3.688,0.037,0.0,0.0
694,124933,0.0,0.0,0.0,0.0,1.125,0.022,0.0,0.0
695,124934,0.0,0.0,0.0,0.0,1.75,0.036,0.0,0.0
696,124935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,124936,0.0,0.0,0.0,0.0,6.562,0.078,0.062,0.001
698,124937,0.688,0.017,0.688,0.017,3.438,0.086,0.188,0.005
699,124938,0.0,0.0,0.0,0.0,0.062,0.003,0.0,0.0
700,124939,0.0,0.0,0.0,0.0,0.812,0.083,0.0,0.0
701,124940,0.0,0.0,0.0,0.0,1.125,0.01,0.0,0.0
702,124950,0.0,0.0,0.0,0.0,8.688,0.209,0.0,0.0
703,124960,45.562,0.261,43.75,0.25,9.812,0.056,0.0,0.0
704,124970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,124980,3.5,0.026,3.5,0.026,12.625,0.095,0.0,0.0
706,124990,0.688,0.002,0.688,0.002,2.188,0.007,0.0,0.0
707,125100,2.5,0.323,2.5,0.323,0.312,0.04,0.125,0.016
708,125201,133.625,4.068,133.375,4.061,128.625,3.916,129.25,3.935
709,125202,0.938,0.023,0.938,0.023,0.438,0.011,0.688,0.017
710,125203,1.5,0.142,0.688,0.065,0.188,0.018,0.0,0.0
711,125204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,125205,1.375,0.03,0.875,0.019,1.062,0.024,1.562,0.035
713,125206,1.812,0.026,1.812,0.026,1.062,0.015,1.688,0.024
714,125207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,125208,0.062,0.001,0.0,0.0,0.0,0.0,0.0,0.0
716,125209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,125300,1.062,0.01,1.0,0.01,0.062,0.001,0.0,0.0
718,125401,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.007
719,125402,0.062,0.009,0.062,0.009,0.062,0.009,0.062,0.009
720,125403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,125404,0.125,0.001,0.125,0.001,0.125,0.001,0.0,0.0
722,125405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,125406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,125407,0.0,0.0,0.0,0.0,0.062,0.003,0.0,0.0
725,125408,0.0,0.0,0.0,0.0,0.25,0.003,0.062,0.001
726,125409,0.625,0.016,0.625,0.016,0.062,0.002,0.0,0.0
727,125510,9.875,0.033,8.0,0.027,2.438,0.008,0.812,0.003
728,125520,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
729,125531,0.125,0.003,0.125,0.003,0.312,0.007,0.0,0.0
730,125532,0.062,0.001,0.062,0.001,0.312,0.007,0.0,0.0
731,125533,0.0,0.0,0.0,0.0,0.5,0.005,0.0,0.0
732,125534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,125535,0.0,0.0,0.0,0.0,0.062,0.001,0.0,0.0
734,125536,0.562,0.003,0.562,0.003,1.562,0.008,0.0,0.0
735,125537,0.0,0.0,0.0,0.0,0.688,0.012,0.0,0.0
736,125538,0.75,0.012,0.188,0.003,0.0,0.0,0.0,0.0
